City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Port-Cartier,CA,2020-10-04 18:43:01,50.03,-66.87,46.4,49,75,13.87
281,Placido De Castro,BR,2020-10-04 18:43:01,-10.34,-67.19,97.86,33,100,1.32
282,Lishui,CN,2020-10-04 18:41:56,28.46,119.91,64.83,87,100,4.52
283,Mackay,AU,2020-10-04 18:43:01,-21.15,149.2,71.6,73,75,16.11
284,Thinadhoo,MV,2020-10-04 18:43:02,0.53,72.93,83.21,70,84,6.82
285,Aitape,PG,2020-10-04 18:43:02,-3.14,142.35,77.52,85,100,3.8
286,Altus,US,2020-10-04 18:43:03,34.64,-99.33,73.4,33,1,7.18
287,Tashtagol,RU,2020-10-04 18:43:04,52.77,87.89,39.97,79,100,2.66
288,Victoria,HK,2020-10-04 18:41:12,22.29,114.16,82.99,84,45,1.01
289,Svetlaya,RU,2020-10-04 18:43:04,46.54,138.33,51.4,77,100,9.01
290,Shahrud,IR,2020-10-04 18:43:04,36.42,54.98,59.09,41,16,5.17
291,Salon-De-Provence,FR,2020-10-04 18:43:04,43.64,5.1,60.8,76,75,9.64
292,Marovoay,MG,2020-10-04 18:43:05,-16.1,46.63,78.8,83,20,11.41
293,Kaeo,NZ,2020-10-04 18:43:05,-35.1,173.78,50.0,93,0,1.74
294,Tavatuy,RU,2020-10-04 18:43:06,57.07,60.13,37.4,59,40,6.71
295,Tenosique,MX,2020-10-04 18:43:06,17.48,-91.43,82.4,65,75,11.41
296,Terebovlya,UA,2020-10-04 18:43:06,49.3,25.71,68.0,79,1,5.01
297,Yanam,IN,2020-10-04 18:43:06,16.73,82.22,76.53,93,100,7.31
298,Labuhan,ID,2020-10-04 18:43:07,-6.88,112.21,78.78,76,75,12.44
299,Te Anau,NZ,2020-10-04 18:43:07,-45.42,167.72,50.47,86,71,9.6
300,Ust-Kuyga,RU,2020-10-04 18:43:07,70.02,135.6,26.22,96,100,4.27
301,Guiratinga,BR,2020-10-04 18:43:07,-16.35,-53.76,106.12,10,42,6.22
302,Moerai,PF,2020-10-04 18:43:08,-22.43,-151.33,72.39,86,100,17.76
303,Concepcion,CL,2020-10-04 18:43:08,-36.83,-73.05,59.0,54,20,11.41
304,Lagunas,PE,2020-10-04 18:43:09,-5.23,-75.68,93.72,42,17,2.77
305,Aswan,EG,2020-10-04 18:43:09,24.09,32.91,88.97,12,0,8.72
306,Codrington,AU,2020-10-04 18:43:10,-38.27,141.97,45.59,92,100,10.8
307,Axim,GH,2020-10-04 18:43:10,4.87,-2.24,76.57,87,44,7.16
308,Bundaberg,AU,2020-10-04 18:43:10,-24.85,152.35,68.0,68,0,10.29
309,Nkayi,CG,2020-10-04 18:43:10,-4.18,13.29,86.52,52,74,2.77
310,Catuday,PH,2020-10-04 18:43:11,16.29,119.81,80.4,80,76,5.44
311,Geelong,AU,2020-10-04 18:43:11,-38.15,144.36,48.0,98,100,7.0
312,Traian,RO,2020-10-04 18:43:11,46.63,27.03,68.0,72,2,17.22
313,Valparaiso,CL,2020-10-04 18:43:11,-33.04,-71.63,69.8,44,0,18.34
314,Margate,GB,2020-10-04 18:43:04,51.38,1.39,53.01,90,100,5.99
315,Erenhot,CN,2020-10-04 18:43:12,43.65,111.98,36.93,62,0,7.58
316,Cumbum,IN,2020-10-04 18:43:12,9.73,77.3,71.76,78,16,8.93
317,Ballina,AU,2020-10-04 18:43:12,-28.87,153.57,59.0,93,90,3.38
318,Yar-Sale,RU,2020-10-04 18:43:13,66.83,70.83,36.75,84,100,16.51
319,Palmer,US,2020-10-04 18:43:13,42.16,-72.33,66.0,34,40,5.82
320,San Patricio,MX,2020-10-04 18:43:13,19.22,-104.7,89.6,75,20,11.41
321,Yara,CU,2020-10-04 18:43:13,20.28,-76.95,88.95,64,60,4.47
322,Sisimiut,GL,2020-10-04 18:43:13,66.94,-53.67,30.04,91,7,3.4
323,College,US,2020-10-04 18:43:14,64.86,-147.8,46.99,80,75,2.24
324,Moyobamba,PE,2020-10-04 18:43:14,-6.05,-76.97,80.69,52,75,5.79
325,Muscat,OM,2020-10-04 18:40:01,23.61,58.59,86.0,84,0,4.7
326,Luwuk,ID,2020-10-04 18:43:15,-0.95,122.79,77.07,76,100,5.66
327,Pangnirtung,CA,2020-10-04 18:43:16,66.15,-65.71,33.8,74,90,3.11
328,Marsh Harbour,BS,2020-10-04 18:43:17,26.54,-77.06,83.79,77,99,15.88
329,Husavik,IS,2020-10-04 18:43:17,66.04,-17.34,42.8,93,75,5.82
330,Kununurra,AU,2020-10-04 18:43:17,-15.77,128.73,80.6,78,75,1.12
331,Mildura,AU,2020-10-04 18:43:18,-34.2,142.15,53.6,93,90,10.29
332,Hami,CN,2020-10-04 18:43:19,42.8,93.45,52.77,35,0,4.99
333,Berdigestyakh,RU,2020-10-04 18:43:19,62.1,126.7,28.06,98,88,4.54
334,Pontes E Lacerda,BR,2020-10-04 18:43:19,-15.23,-59.34,101.88,20,85,2.13
335,Clifton,US,2020-10-04 18:43:19,40.86,-74.16,68.0,42,75,5.82
336,Mpika,ZM,2020-10-04 18:43:20,-11.83,31.45,71.94,29,0,8.95
337,Diego De Almagro,CL,2020-10-04 18:43:20,-26.37,-70.05,82.67,15,84,13.02
338,Businga,CD,2020-10-04 18:43:20,3.33,20.88,73.92,89,26,1.28
339,Fomboni,KM,2020-10-04 18:43:20,-12.28,43.74,78.42,78,89,7.78
340,Ajdabiya,LY,2020-10-04 18:43:21,30.76,20.23,87.12,21,0,7.67
341,Asau,RO,2020-10-04 18:43:21,46.43,26.4,60.01,98,5,3.74
342,Tautira,PF,2020-10-04 18:43:22,-17.73,-149.15,80.6,57,20,5.82
343,Iskateley,RU,2020-10-04 18:43:23,67.68,53.15,38.57,86,100,15.41
344,Daru,PG,2020-10-04 18:43:25,-9.08,143.21,77.27,88,61,17.4
345,Balaguer,ES,2020-10-04 18:43:25,41.79,0.81,55.99,76,20,12.75
346,Zelenoborskiy,RU,2020-10-04 18:43:25,66.84,32.36,46.09,93,98,4.85
347,Lagos,NG,2020-10-04 18:43:25,6.58,3.75,77.31,87,100,4.43
348,Peniche,PT,2020-10-04 18:43:26,39.36,-9.38,64.0,70,97,5.01
349,Kholm,RU,2020-10-04 18:43:26,59.27,32.85,55.15,68,100,11.18
350,Ust-Kulom,RU,2020-10-04 18:43:27,61.69,53.69,31.03,96,0,3.78
351,Evensk,RU,2020-10-04 18:43:27,61.95,159.23,36.73,92,56,2.48
352,Suluq,LY,2020-10-04 18:43:27,31.67,20.25,82.13,23,0,4.94
353,Constitucion,CL,2020-10-04 18:43:27,-35.33,-72.42,56.5,51,0,17.27
354,Isangel,VU,2020-10-04 18:43:27,-19.55,169.27,69.73,76,10,7.18
355,Kindu,CD,2020-10-04 18:43:28,-2.95,25.95,72.75,90,100,2.62
356,Tazovskiy,RU,2020-10-04 18:43:28,67.47,78.7,34.25,97,100,15.46
357,Cidreira,BR,2020-10-04 18:43:28,-30.18,-50.21,59.5,85,100,25.12
358,Omboue,GA,2020-10-04 18:43:28,-1.57,9.26,76.84,86,100,7.78
359,Cootamundra,AU,2020-10-04 18:43:28,-34.65,148.03,64.0,56,0,8.01
360,Itarema,BR,2020-10-04 18:43:29,-2.92,-39.92,83.01,68,0,19.1
361,Bridgton,US,2020-10-04 18:43:29,44.05,-70.71,59.0,70,67,1.12
362,Norton,ZW,2020-10-04 18:43:29,-17.88,30.7,73.44,30,42,7.34
363,Rudnogorsk,RU,2020-10-04 18:43:29,57.26,103.75,32.59,95,85,4.47
364,Cayenne,GF,2020-10-04 18:43:30,4.93,-52.33,89.6,59,75,11.41
365,Uruzgan,AF,2020-10-04 18:43:30,32.83,66.0,49.98,40,0,2.71
366,Pantai Remis,MY,2020-10-04 18:43:30,4.46,100.63,78.8,94,20,4.14
367,Kargasok,RU,2020-10-04 18:43:30,59.06,80.86,30.11,97,69,9.91
368,Sao Jose Da Coroa Grande,BR,2020-10-04 18:43:30,-8.9,-35.15,78.48,73,98,10.25
369,Hovd,MN,2020-10-04 18:43:31,48.01,91.64,36.54,73,0,0.85
370,Quatre Cocos,MU,2020-10-04 18:43:31,-20.21,57.76,75.0,83,40,8.05
371,Sanchor,IN,2020-10-04 18:43:31,24.76,71.77,83.82,46,0,8.72
372,Rio Grande,BR,2020-10-04 18:43:31,-32.03,-52.1,57.0,92,100,8.01
373,Bharatpur,IN,2020-10-04 18:43:31,27.22,77.48,71.6,64,40,2.24
374,Orange,US,2020-10-04 18:43:32,33.7,-117.77,90.0,42,1,3.36
375,Saskylakh,RU,2020-10-04 18:43:32,71.92,114.08,20.41,95,100,9.78
376,Storsteinnes,NO,2020-10-04 18:43:32,69.24,19.23,42.8,93,20,20.8
377,Kuching,MY,2020-10-04 18:43:32,1.55,110.33,75.2,100,40,2.24
378,Champerico,GT,2020-10-04 18:43:32,14.3,-91.92,86.0,62,75,4.7
379,Nelson Bay,AU,2020-10-04 18:43:33,-32.72,152.15,63.0,87,0,3.36
380,Hamilton,US,2020-10-04 18:43:20,39.18,-84.53,64.4,52,90,12.75
381,Ucluelet,CA,2020-10-04 18:39:01,48.93,-125.55,61.0,100,90,4.7
382,Ust-Omchug,RU,2020-10-04 18:43:34,61.15,149.63,30.2,90,60,0.85
383,Mount Pleasant,US,2020-10-04 18:43:35,32.79,-79.86,72.0,73,20,6.93
384,Srandakan,ID,2020-10-04 18:43:35,-7.94,110.25,76.15,84,78,9.46
385,Lodwar,KE,2020-10-04 18:43:35,3.12,35.6,88.27,30,0,7.47
386,Shalinskoye,RU,2020-10-04 18:43:35,55.72,93.76,37.62,78,62,7.25
387,Lagoa,PT,2020-10-04 18:43:36,39.05,-27.98,69.12,84,0,9.84
388,Muroto,JP,2020-10-04 18:43:13,33.28,134.15,75.4,77,100,8.75
389,Brae,GB,2020-10-04 18:43:37,60.4,-1.35,53.6,100,75,13.87
390,Port Hardy,CA,2020-10-04 18:43:37,50.7,-127.42,57.2,93,75,6.93
391,Lithgow,AU,2020-10-04 18:43:37,-33.48,150.15,57.0,77,0,7.31
392,Hirara,JP,2020-10-04 18:40:46,24.8,125.28,80.02,80,70,18.25
393,Saint-Quentin,FR,2020-10-04 18:43:37,49.83,3.33,51.8,81,100,14.99
394,Bosaso,SO,2020-10-04 18:43:38,11.28,49.18,83.1,62,81,2.42
395,Yinchuan,CN,2020-10-04 18:43:39,38.47,106.27,45.52,41,0,5.44
396,Shimoda,JP,2020-10-04 18:43:39,34.67,138.95,66.99,81,40,1.01
397,Udachnyy,RU,2020-10-04 18:43:39,66.42,112.4,33.8,93,90,6.71
398,Dayong,CN,2020-10-04 18:43:39,25.02,118.29,78.8,78,40,13.42
399,Maykor,RU,2020-10-04 18:43:39,59.01,55.88,31.75,94,64,4.36
400,Malinovskiy,RU,2020-10-04 18:43:40,61.2,62.84,33.26,88,100,6.15
401,Caceres,ES,2020-10-04 18:43:40,39.52,-6.37,62.01,52,92,11.01
402,Vilcun,CL,2020-10-04 18:43:40,-38.65,-72.23,57.2,50,20,6.93
403,Yerbogachen,RU,2020-10-04 18:43:40,61.28,108.01,38.43,93,100,7.29
404,Narasapur,IN,2020-10-04 18:43:40,16.45,81.67,77.45,89,100,11.86
405,Saint-Joseph,RE,2020-10-04 18:43:41,-21.37,55.62,73.4,73,75,11.41
406,Turinskaya Sloboda,RU,2020-10-04 18:43:41,57.62,64.39,29.55,94,3,6.15
407,Tutoia,BR,2020-10-04 18:43:41,-2.76,-42.27,83.21,71,0,14.27
408,Oranjemund,NA,2020-10-04 18:43:41,-28.55,16.43,60.19,78,100,9.33
409,Port Pirie,AU,2020-10-04 18:43:41,-33.18,138.02,51.8,76,75,18.34
410,Srednekolymsk,RU,2020-10-04 18:43:42,67.45,153.68,28.78,88,100,4.25
411,Xiaoweizhai,CN,2020-10-04 18:43:42,26.19,107.51,54.27,90,100,6.62
412,Rorvik,NO,2020-10-04 18:43:42,64.86,11.24,57.2,67,40,18.34
413,Paraguacu Paulista,BR,2020-10-04 18:43:42,-22.41,-50.58,98.02,26,0,5.66
414,Mattawa,US,2020-10-04 18:43:42,46.74,-119.9,71.6,40,1,7.56
415,Sola,VU,2020-10-04 18:43:43,-13.88,167.55,80.6,78,75,5.82
416,Njinikom,CM,2020-10-04 18:43:43,6.23,10.28,63.86,95,72,3.2
417,Morondava,MG,2020-10-04 18:43:43,-20.28,44.28,77.9,72,9,17.31
418,Lavrentiya,RU,2020-10-04 18:43:44,65.58,-171.0,34.99,86,74,10.02
419,Ust-Ilimsk,RU,2020-10-04 18:43:44,58.0,102.66,34.18,91,68,4.47
420,Kuito,AO,2020-10-04 18:43:44,-12.38,16.93,71.22,43,70,2.8
421,Niono,ML,2020-10-04 18:43:44,14.25,-5.99,85.62,52,100,14.38
422,Wanaraja,ID,2020-10-04 18:43:45,-7.17,107.98,67.8,87,100,4.7
423,Noormarkku,FI,2020-10-04 18:43:45,61.59,21.87,55.4,76,90,17.22
424,Fez,MA,2020-10-04 18:43:45,34.04,-5.0,66.2,37,10,5.82
425,Ayan,RU,2020-10-04 18:43:45,56.45,138.17,39.9,69,100,17.67
426,Amapa,BR,2020-10-04 18:43:45,1.0,-52.0,94.06,37,95,2.98
427,Talaya,RU,2020-10-04 18:43:46,61.38,152.75,31.17,95,42,3.49
428,Keti Bandar,PK,2020-10-04 18:43:46,24.14,67.45,81.59,77,0,11.01
429,Boden,SE,2020-10-04 18:43:46,65.83,21.69,48.2,93,9,4.7
430,Nabire,ID,2020-10-04 18:43:46,-3.37,135.48,75.29,85,100,3.49
431,Vagur,FO,2020-10-04 18:43:47,61.47,-6.81,51.3,82,100,17.31
432,Buin,CL,2020-10-04 18:43:47,-33.73,-70.75,66.99,35,0,6.93
433,Ninh Binh,VN,2020-10-04 18:43:47,20.25,105.97,78.12,88,28,1.36
434,Schio,IT,2020-10-04 18:43:48,45.71,11.36,60.01,87,100,1.99
435,Belaya Gora,RU,2020-10-04 18:43:48,68.53,146.42,29.21,82,97,5.32
436,Isiro,CD,2020-10-04 18:43:48,2.77,27.62,69.84,88,76,2.59
437,Makarov,RU,2020-10-04 18:43:48,48.63,142.8,49.44,77,100,2.73
438,Constantine,DZ,2020-10-04 18:43:48,36.37,6.61,75.2,31,100,9.17
439,Ciucurova,RO,2020-10-04 18:43:49,44.93,28.48,68.0,94,99,14.99
440,Zwedru,LR,2020-10-04 18:43:49,6.07,-8.13,75.65,86,84,2.44
441,Lumphat,KH,2020-10-04 18:43:49,13.49,106.98,74.07,96,100,4.07
442,Viedma,AR,2020-10-04 18:43:49,-40.81,-63.0,53.47,42,100,13.42
443,Verkh-Chebula,RU,2020-10-04 18:43:49,56.03,87.62,43.25,83,100,6.76
444,Tabou,CI,2020-10-04 18:43:50,4.42,-7.35,77.81,82,33,9.08
445,Bintulu,MY,2020-10-04 18:40:58,3.17,113.03,77.0,94,40,2.24
446,Saint-Ambroise,CA,2020-10-04 18:43:50,48.55,-71.33,51.01,57,90,6.93
447,San Jose,US,2020-10-04 18:38:53,37.34,-121.89,84.0,60,40,4.7
448,Xichang,CN,2020-10-04 18:43:51,27.9,102.26,69.01,99,100,1.23
449,Yarega,RU,2020-10-04 18:43:51,63.44,53.58,30.6,94,3,5.1
450,Coihaique,CL,2020-10-04 18:43:51,-45.58,-72.07,57.2,33,67,9.17
451,Basco,PH,2020-10-04 18:43:51,20.45,121.97,82.47,79,97,22.68
452,Miri,MY,2020-10-04 18:43:51,4.41,114.01,73.4,100,40,2.24
453,Palora,EC,2020-10-04 18:43:51,-1.7,-77.93,73.4,78,90,2.24
454,Tagusao,PH,2020-10-04 18:43:52,9.19,117.81,80.76,81,100,7.94
455,Caravelas,BR,2020-10-04 18:43:52,-17.71,-39.25,81.0,60,0,6.78
456,Gueret,FR,2020-10-04 18:43:52,46.17,1.87,48.99,93,53,10.29
457,Hammerfest,NO,2020-10-04 18:43:52,70.66,23.68,42.8,87,0,10.29
458,Saint Anthony,US,2020-10-04 18:43:52,45.02,-93.22,55.0,43,40,11.41
459,Torbay,CA,2020-10-04 18:43:53,47.67,-52.73,51.01,81,90,11.41
460,San Rafael,AR,2020-10-04 18:43:53,-34.62,-68.33,52.3,54,54,14.81
461,Astana,KZ,2020-10-04 18:40:28,51.18,71.45,33.8,74,75,8.95
462,Kaga,JP,2020-10-04 18:43:53,36.3,136.31,73.4,69,75,16.11
463,Henties Bay,NA,2020-10-04 18:43:54,-22.12,14.28,55.99,90,0,1.99
464,Sengiley,RU,2020-10-04 18:43:54,53.96,48.79,35.6,74,0,8.95
465,Poum,NC,2020-10-04 18:43:54,-20.23,164.02,71.04,78,0,16.49
466,Teluk Nibung,ID,2020-10-04 18:43:54,3.0,99.82,77.09,88,100,5.99
467,Bayshore Gardens,US,2020-10-04 18:43:54,27.43,-82.59,78.8,88,75,11.41
468,Westport,US,2020-10-04 18:43:55,41.14,-73.36,66.99,42,1,9.17
469,Waddan,LY,2020-10-04 18:43:56,29.16,16.14,90.82,12,13,16.37
470,Mukhen,RU,2020-10-04 18:43:56,48.1,136.1,42.82,80,100,6.6
471,Harsin,IR,2020-10-04 18:43:56,34.27,47.59,59.0,62,20,4.7
472,Nhulunbuy,AU,2020-10-04 18:43:56,-12.23,136.77,75.2,88,75,5.82
473,Lernakert,AM,2020-10-04 18:43:58,40.56,43.94,55.4,62,75,12.75
474,Saint-Pierre,RE,2020-10-04 18:41:18,-21.34,55.48,71.6,78,90,13.87
475,Yuryevets,RU,2020-10-04 18:43:58,57.32,43.1,47.37,71,100,12.35
476,Sumenep,ID,2020-10-04 18:43:58,-7.02,113.87,80.19,73,97,6.04
477,Valle De Allende,MX,2020-10-04 18:43:59,26.93,-105.4,77.38,21,0,12.12
478,Nivala,FI,2020-10-04 18:43:59,63.92,24.97,48.0,89,32,3.0
479,Abu Dhabi,AE,2020-10-04 18:44:00,24.47,54.37,89.6,70,0,4.7
480,Eucaliptus,BO,2020-10-04 18:44:00,-17.58,-67.52,59.9,37,99,11.9
481,Urubicha,BO,2020-10-04 18:44:01,-15.38,-62.95,100.51,23,88,4.25
482,Plettenberg Bay,ZA,2020-10-04 18:44:01,-34.05,23.37,61.7,85,0,4.23
483,Mungwi,ZM,2020-10-04 18:44:01,-10.17,31.37,68.47,28,0,5.57
484,The Valley,AI,2020-10-04 18:44:01,18.22,-63.06,86.0,79,20,13.87
485,Katherine,AU,2020-10-04 18:44:01,-14.47,132.27,82.4,61,90,11.41
486,Mezhdurechenskiy,RU,2020-10-04 18:44:02,59.6,65.93,30.99,94,92,6.76
487,Manokwari,ID,2020-10-04 18:44:02,-0.87,134.08,78.98,74,100,4.23
488,Port Arthur,CN,2020-10-04 18:44:02,38.8,121.27,59.0,48,0,13.42
489,Baruun-Urt,MN,2020-10-04 18:44:02,46.68,113.28,27.95,80,0,6.73
490,Waipawa,NZ,2020-10-04 18:44:03,-41.41,175.52,55.99,87,35,21.92
491,Saint-Paul,RE,2020-10-04 18:41:32,-21.01,55.27,73.4,73,90,12.75
492,Baley,RU,2020-10-04 18:44:03,51.6,116.63,27.82,94,0,1.57
493,Alugan,PH,2020-10-04 18:44:04,12.22,125.48,77.86,89,100,3.89
494,Chabahar,IR,2020-10-04 18:44:04,25.29,60.64,84.29,61,0,5.03
495,Elista,RU,2020-10-04 18:44:04,46.31,44.26,60.8,21,100,13.42
496,Karasburg,NA,2020-10-04 18:44:04,-28.02,18.75,68.27,20,100,6.04
497,Dunedin,NZ,2020-10-04 18:40:58,-45.87,170.5,51.01,82,56,1.99
498,Ostrovnoy,RU,2020-10-04 18:44:05,68.05,39.51,43.12,88,1,18.68
499,Pisco,PE,2020-10-04 18:44:05,-13.7,-76.22,64.4,77,3,8.05
500,Svetlogorsk,BY,2020-10-04 18:44:05,52.63,29.73,63.37,66,100,15.57
501,Neepawa,CA,2020-10-04 18:44:05,50.23,-99.47,59.0,44,75,17.22
502,Savinka,RU,2020-10-04 18:44:05,50.08,47.1,54.73,55,39,12.33
503,Merauke,ID,2020-10-04 18:44:06,-8.47,140.33,78.1,84,99,16.17
504,Santa Lucia,ES,2020-10-04 18:44:06,27.91,-15.54,75.99,69,20,26.4
505,Jasper,US,2020-10-04 18:44:06,37.2,-94.35,64.4,39,1,5.82
506,Lasa,IT,2020-10-04 18:44:06,46.62,10.7,52.0,93,75,12.75
507,Sao Miguel Do Araguaia,BR,2020-10-04 18:44:08,-13.28,-50.16,106.57,10,0,7.18
508,Atambua,ID,2020-10-04 18:44:08,-9.11,124.89,69.73,78,100,3.96
509,Namibe,AO,2020-10-04 18:44:08,-15.2,12.15,65.68,70,90,3.69
510,Chernyshevskiy,RU,2020-10-04 18:44:08,63.01,112.47,36.73,96,100,8.72
511,Qaqortoq,GL,2020-10-04 18:44:09,60.72,-46.03,39.2,55,0,3.36
512,Saravan,AM,2020-10-04 18:44:09,39.72,45.65,60.8,72,75,11.41
513,Honiara,SB,2020-10-04 18:44:09,-9.43,159.95,73.4,100,75,2.24
514,Eureka,US,2020-10-04 18:44:09,40.8,-124.16,55.4,100,90,3.36
515,Rawson,AR,2020-10-04 18:44:09,-43.3,-65.1,61.2,32,100,20.22
516,Paamiut,GL,2020-10-04 18:44:10,61.99,-49.67,34.05,85,26,12.93
517,Raga,SS,2020-10-04 18:44:10,8.46,25.68,71.89,84,20,0.87
518,Dedza,MW,2020-10-04 18:44:10,-14.38,34.33,69.28,38,19,2.44
519,Malakal,SS,2020-10-04 18:44:10,9.53,31.66,74.68,80,77,1.59
520,Prince Rupert,CA,2020-10-04 18:44:10,54.32,-130.32,53.6,93,75,4.7
521,San Ramon,US,2020-10-04 18:44:11,37.78,-121.98,88.0,27,1,4.54
522,Bugalagrande,CO,2020-10-04 18:44:11,4.21,-76.16,79.75,62,39,2.66
523,Honningsvag,NO,2020-10-04 18:44:11,70.98,25.97,46.4,87,0,2.24
524,Agadez,NE,2020-10-04 18:44:11,19.75,10.25,91.15,16,0,4.88
525,Kisoro,UG,2020-10-04 18:44:11,-1.29,29.68,59.83,84,98,2.98
526,Mana,GF,2020-10-04 18:44:12,5.66,-53.78,84.61,73,97,8.57
527,Road Town,VG,2020-10-04 18:44:12,18.42,-64.62,82.4,88,40,4.7
528,Melfort,CA,2020-10-04 18:44:12,52.87,-104.62,60.8,51,1,13.87
529,Panguna,PG,2020-10-04 18:44:12,-6.32,155.48,68.32,100,77,2.95
530,America Dourada,BR,2020-10-04 18:44:12,-11.46,-41.44,91.49,19,14,14.12
531,Alto Araguaia,BR,2020-10-04 18:44:13,-17.31,-53.22,104.0,9,38,6.67
532,Mehamn,NO,2020-10-04 18:44:14,71.04,27.85,46.4,87,0,2.24
533,Sourpi,GR,2020-10-04 18:44:14,39.1,22.9,73.4,88,20,5.28
534,Pakhtakoron,TJ,2020-10-04 18:44:14,40.16,68.75,55.58,38,0,5.53
535,Beringovskiy,RU,2020-10-04 18:44:14,63.05,179.32,32.92,88,95,12.8
536,Dzerzhinskoye,RU,2020-10-04 18:44:14,56.83,95.23,38.89,75,4,4.5
537,Aripuana,BR,2020-10-04 18:44:15,-9.17,-60.63,93.99,38,90,2.98
538,Bania,RO,2020-10-04 18:44:15,44.9,22.04,75.2,50,29,18.34
539,Roebourne,AU,2020-10-04 18:44:15,-20.78,117.13,62.73,29,0,19.33
540,Severobaykalsk,RU,2020-10-04 18:44:15,55.65,109.32,32.59,85,12,2.55
541,Touros,BR,2020-10-04 18:44:16,-5.2,-35.46,84.2,58,20,14.99
542,Mocuba,MZ,2020-10-04 18:44:16,-16.84,36.99,72.73,85,4,4.52
543,Fukue,JP,2020-10-04 18:44:17,32.69,128.84,70.27,78,100,22.44
544,Zhigansk,RU,2020-10-04 18:44:17,66.77,123.37,32.45,97,100,7.67
545,Windhoek,NA,2020-10-04 18:40:07,-22.56,17.08,77.0,22,20,2.24
546,Nigde,TR,2020-10-04 18:44:18,37.83,34.75,52.72,42,0,3.89
547,Saint-Francois,FR,2020-10-04 18:44:18,46.42,3.91,53.6,62,43,8.05
548,Lima,PE,2020-10-04 18:44:18,-12.04,-77.03,63.0,82,90,4.7
549,Kamaishi,JP,2020-10-04 18:44:19,39.27,141.88,65.39,78,71,9.33
550,Datong,CN,2020-10-04 18:44:19,40.09,113.29,37.78,66,0,5.57
551,Garden City,US,2020-10-04 18:44:20,42.33,-83.33,53.01,81,90,8.05
552,Chimbote,PE,2020-10-04 18:44:20,-9.09,-78.58,67.35,68,6,11.74
553,Corralillo,CU,2020-10-04 18:44:20,22.98,-80.59,88.11,71,96,10.78
554,Kruisfontein,ZA,2020-10-04 18:44:20,-34.0,24.73,64.0,83,0,7.05
555,Buritama,BR,2020-10-04 18:44:20,-21.07,-50.15,104.41,14,26,7.49
556,Ketchikan,US,2020-10-04 18:44:21,55.34,-131.65,53.6,93,90,11.41
557,Mancio Lima,BR,2020-10-04 18:44:21,-7.61,-72.9,97.03,35,49,1.68
558,Nortelandia,BR,2020-10-04 18:44:21,-14.45,-56.8,106.39,15,36,7.16
559,Neiafu,TO,2020-10-04 18:44:21,-18.65,-173.98,77.0,83,75,14.99
